instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,year,month_name,day_name,season_name,weather_condition,is_workingday,is_holiday,time_category,wekday_name
5819,2011-09-04,3,0,9,21,0,0,0,1,0.72,0.697,0.74,0.2537,104,103,207.0,2011,September,Sunday,Summer,Clear,No,No,Night Time,Sunday
5820,2011-09-04,3,0,9,22,0,0,0,2,0.72,0.697,0.74,0.2836,70,85,155.0,2011,September,Sunday,Summer,Cloudy/Mist,No,No,Night Time,Sunday
5821,2011-09-04,3,0,9,23,0,0,0,2,0.72,0.6818,0.7,0.1642,46,58,104.0,2011,September,Sunday,Summer,Cloudy/Mist,No,No,Night Time,Sunday
5822,2011-09-05,3,0,9,0,1,1,0,2,0.7,0.6667,0.74,0.2239,31,66,97.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5823,2011-09-05,3,0,9,1,1,1,0,2,0.68,0.6364,0.79,0.1045,19,35,54.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5824,2011-09-05,3,0,9,2,1,1,0,2,0.68,0.6364,0.79,0.1642,17,22,39.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5825,2011-09-05,3,0,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,4,12,16.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5826,2011-09-05,3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,3,5,8.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5827,2011-09-05,3,0,9,5,1,1,0,2,0.66,0.6212,0.74,0.1642,2,4,6.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5828,2011-09-05,3,0,9,6,1,1,0,2,0.66,0.6212,0.74,0.1343,6,5,11.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Morning Peak,Monday
5829,2011-09-05,3,0,9,7,1,1,0,1,0.66,0.6212,0.74,0.1642,11,30,41.0,2011,September,Monday,Summer,Clear,No,Yes,Morning Peak,Monday
5830,2011-09-05,3,0,9,8,1,1,0,2,0.66,0.6061,0.78,0.194,45,56,101.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Morning Peak,Monday
5831,2011-09-05,3,0,9,9,1,1,0,3,0.68,0.6364,0.74,0.1642,63,89,152.0,2011,September,Monday,Summer,Light Rain/Snow,No,Yes,Morning Peak,Monday
5832,2011-09-05,3,0,9,10,1,1,0,2,0.7,0.6515,0.7,0.1642,107,137,244.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Day Time,Monday
5833,2011-09-05,3,0,9,11,1,1,0,2,0.7,0.6667,0.74,0.1642,101,207,308.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Day Time,Monday
5834,2011-09-05,3,0,9,12,1,1,0,2,0.72,0.6818,0.7,0.194,114,212,353.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Day Time,Monday
5835,2011-09-05,3,0,9,13,1,1,0,2,0.74,0.697,0.7,0.1343,114,235,389.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Day Time,Monday
5836,2011-09-05,3,0,9,14,1,1,0,1,0.74,0.697,0.7,0.1642,114,212,357.0,2011,September,Monday,Summer,Clear,No,Yes,Day Time,Monday
5837,2011-09-05,3,0,9,15,1,1,0,2,0.68,0.6364,0.79,0.2836,111,142,253.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Day Time,Monday
5838,2011-09-05,3,0,9,16,1,1,0,2,0.68,0.6364,0.79,0.2836,92,192,284.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Evening Peak,Monday
5839,2011-09-05,3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,37,77,114.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Evening Peak,Monday
5840,2011-09-05,3,0,9,18,1,1,0,1,0.66,0.5909,0.89,0.0896,31,92,123.0,2011,September,Monday,Summer,Clear,No,Yes,Evening Peak,Monday
5841,2011-09-05,3,0,9,19,1,1,0,3,0.66,0.5909,0.94,0.1045,52,123,175.0,2011,September,Monday,Summer,Light Rain/Snow,No,Yes,Evening Peak,Monday
5842,2011-09-05,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,26,56,82.0,2011,September,Monday,Summer,Light Rain/Snow,No,Yes,Night Time,Monday
5843,2011-09-05,3,0,9,21,1,1,0,2,0.66,0.5909,0.94,0.2985,20,40,60.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5844,2011-09-05,3,0,9,22,1,1,0,2,0.6,0.5455,0.88,0.4775,15,49,64.0,2011,September,Monday,Summer,Cloudy/Mist,No,Yes,Night Time,Monday
5845,2011-09-05,3,0,9,23,1,1,0,3,0.56,0.5303,0.88,0.3881,3,17,20.0,2011,September,Monday,Summer,Light Rain/Snow,No,Yes,Night Time,Monday
5846,2011-09-06,3,0,9,0,0,2,1,3,0.54,0.5152,0.94,0.3582,1,7,8.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Night Time,Tuesday
5847,2011-09-06,3,0,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,0,2,2.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Night Time,Tuesday
5848,2011-09-06,3,0,9,3,0,2,1,3,0.54,0.5152,0.94,0.2985,1,0,1.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Night Time,Tuesday
5849,2011-09-06,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,1,3,4.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Night Time,Tuesday
5850,2011-09-06,3,0,9,5,0,2,1,3,0.54,0.5152,0.88,0.3582,1,20,21.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Night Time,Tuesday
5851,2011-09-06,3,0,9,6,0,2,1,2,0.54,0.5152,0.88,0.3284,0,72,72.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Morning Peak,Tuesday
5852,2011-09-06,3,0,9,7,0,2,1,2,0.54,0.5152,0.83,0.3582,6,166,172.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Morning Peak,Tuesday
5853,2011-09-06,3,0,9,8,0,2,1,3,0.54,0.5152,0.83,0.3881,15,349,364.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Tuesday
5854,2011-09-06,3,0,9,9,0,2,1,2,0.54,0.5152,0.81,0.4179,18,167,185.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Morning Peak,Tuesday
5855,2011-09-06,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Day Time,Tuesday
5856,2011-09-06,3,0,9,11,0,2,1,3,0.54,0.5152,0.83,0.3881,11,78,89.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Day Time,Tuesday
5857,2011-09-06,3,0,9,12,0,2,1,3,0.54,0.5152,0.83,0.3881,16,51,67.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Day Time,Tuesday
5858,2011-09-06,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,5,24,29.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Day Time,Tuesday
5859,2011-09-06,3,0,9,14,0,2,1,3,0.54,0.5152,0.88,0.2836,3,21,24.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Day Time,Tuesday
5860,2011-09-06,3,0,9,15,0,2,1,3,0.54,0.5152,0.94,0.3881,18,71,89.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Day Time,Tuesday
5861,2011-09-06,3,0,9,16,0,2,1,3,0.54,0.5152,0.94,0.3881,11,95,106.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Evening Peak,Tuesday
5862,2011-09-06,3,0,9,17,0,2,1,2,0.54,0.5152,0.88,0.3881,15,276,291.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Evening Peak,Tuesday
5863,2011-09-06,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,22,351,373.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Evening Peak,Tuesday
5864,2011-09-06,3,0,9,19,0,2,1,2,0.54,0.5152,0.88,0.4179,12,269,281.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Evening Peak,Tuesday
5865,2011-09-06,3,0,9,20,0,2,1,3,0.54,0.5152,0.88,0.2985,13,150,163.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Night Time,Tuesday
5866,2011-09-06,3,0,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,12,109,121.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Night Time,Tuesday
5867,2011-09-06,3,0,9,22,0,2,1,2,0.54,0.5152,0.94,0.3284,5,79,84.0,2011,September,Tuesday,Summer,Cloudy/Mist,Yes,No,Night Time,Tuesday
5868,2011-09-06,3,0,9,23,0,2,1,3,0.54,0.5152,0.94,0.2537,2,56,58.0,2011,September,Tuesday,Summer,Light Rain/Snow,Yes,No,Night Time,Tuesday
5869,2011-09-07,3,0,9,0,0,3,1,2,0.54,0.5152,0.94,0.2239,1,12,13.0,2011,September,Wednesday,Summer,Cloudy/Mist,Yes,No,Night Time,Wednesday
5870,2011-09-07,3,0,9,1,0,3,1,3,0.54,0.5152,0.94,0.2537,2,3,5.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Night Time,Wednesday
5871,2011-09-07,3,0,9,2,0,3,1,2,0.54,0.5152,0.94,0.2239,2,4,6.0,2011,September,Wednesday,Summer,Cloudy/Mist,Yes,No,Night Time,Wednesday
5872,2011-09-07,3,0,9,3,0,3,1,3,0.56,0.5303,0.94,0.1343,1,1,2.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Night Time,Wednesday
5873,2011-09-07,3,0,9,4,0,3,1,3,0.56,0.5303,0.94,0.1642,0,4,4.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Night Time,Wednesday
5874,2011-09-07,3,0,9,5,0,3,1,2,0.56,0.5303,1.0,0.1343,1,15,16.0,2011,September,Wednesday,Summer,Cloudy/Mist,Yes,No,Night Time,Wednesday
5875,2011-09-07,3,0,9,6,0,3,1,3,0.6,0.5455,0.88,0.1045,1,74,75.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Wednesday
5876,2011-09-07,3,0,9,7,0,3,1,3,0.6,0.5455,0.88,0.0896,3,83,86.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Wednesday
5877,2011-09-07,3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,9,319,328.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Wednesday
5878,2011-09-07,3,0,9,9,0,3,1,3,0.6,0.5455,0.88,0.1343,14,176,190.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Wednesday
5879,2011-09-07,3,0,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343,3,63,66.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Day Time,Wednesday
5880,2011-09-07,3,0,9,11,0,3,1,3,0.6,0.5152,0.94,0.0,1,9,10.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Day Time,Wednesday
5881,2011-09-07,3,0,9,12,0,3,1,3,0.56,0.5303,0.94,0.0,1,21,22.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Day Time,Wednesday
5882,2011-09-07,3,0,9,13,0,3,1,3,0.6,0.5455,0.88,0.0,2,9,11.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Day Time,Wednesday
5883,2011-09-07,3,0,9,14,0,3,1,3,0.6,0.5152,0.93,0.0,1,24,25.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Day Time,Wednesday
5884,2011-09-07,3,0,9,15,0,3,1,3,0.62,0.5455,0.94,0.1045,3,55,58.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Day Time,Wednesday
5885,2011-09-07,3,0,9,16,0,3,1,1,0.64,0.5758,0.89,0.0,7,137,144.0,2011,September,Wednesday,Summer,Clear,Yes,No,Evening Peak,Wednesday
5886,2011-09-07,3,0,9,17,0,3,1,3,0.64,0.5758,0.89,0.0,21,264,285.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Evening Peak,Wednesday
5887,2011-09-07,3,0,9,18,0,3,1,3,0.64,0.5758,0.89,0.0,18,219,237.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Evening Peak,Wednesday
5888,2011-09-07,3,0,9,19,0,3,1,2,0.64,0.5758,0.89,0.0,14,212,226.0,2011,September,Wednesday,Summer,Cloudy/Mist,Yes,No,Evening Peak,Wednesday
5889,2011-09-07,3,0,9,20,0,3,1,3,0.64,0.5758,0.89,0.0896,3,93,96.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Night Time,Wednesday
5890,2011-09-07,3,0,9,21,0,3,1,3,0.64,0.5758,0.89,0.0896,4,34,38.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Night Time,Wednesday
5891,2011-09-07,3,0,9,22,0,3,1,3,0.62,0.5455,0.94,0.1642,3,26,29.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Night Time,Wednesday
5892,2011-09-07,3,0,9,23,0,3,1,3,0.62,0.5455,0.94,0.194,3,21,24.0,2011,September,Wednesday,Summer,Light Rain/Snow,Yes,No,Night Time,Wednesday
5893,2011-09-08,3,0,9,0,0,4,1,3,0.6,0.5,1.0,0.194,3,11,14.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Night Time,Thursday
5894,2011-09-08,3,0,9,1,0,4,1,3,0.62,0.5455,0.94,0.1045,0,4,4.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Night Time,Thursday
5895,2011-09-08,3,0,9,3,0,4,1,3,0.62,0.5455,0.94,0.0,0,2,2.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Night Time,Thursday
5896,2011-09-08,3,0,9,4,0,4,1,2,0.62,0.5455,0.94,0.0896,0,3,3.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Night Time,Thursday
5897,2011-09-08,3,0,9,5,0,4,1,3,0.62,0.5455,0.94,0.0896,1,13,14.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Night Time,Thursday
5898,2011-09-08,3,0,9,6,0,4,1,3,0.62,0.5455,0.94,0.1642,1,55,56.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Thursday
5899,2011-09-08,3,0,9,7,0,4,1,3,0.62,0.5455,0.94,0.1045,7,172,179.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Thursday
5900,2011-09-08,3,0,9,8,0,4,1,3,0.62,0.5455,0.94,0.1343,7,188,195.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Thursday
5901,2011-09-08,3,0,9,9,0,4,1,2,0.62,0.5152,1.0,0.2537,4,65,69.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Morning Peak,Thursday
5902,2011-09-08,3,0,9,10,0,4,1,2,0.64,0.5606,0.94,0.1045,8,57,65.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Day Time,Thursday
5903,2011-09-08,3,0,9,11,0,4,1,2,0.64,0.5606,0.94,0.2239,16,82,98.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Day Time,Thursday
5904,2011-09-08,3,0,9,12,0,4,1,2,0.66,0.5909,0.94,0.2239,17,85,102.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Day Time,Thursday
5905,2011-09-08,3,0,9,13,0,4,1,2,0.68,0.6364,0.83,0.3881,14,112,126.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Day Time,Thursday
5906,2011-09-08,3,0,9,14,0,4,1,2,0.7,0.6667,0.79,0.3582,15,105,120.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Day Time,Thursday
5907,2011-09-08,3,0,9,15,0,4,1,3,0.66,0.5909,0.89,0.2985,24,115,139.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Day Time,Thursday
5908,2011-09-08,3,0,9,16,0,4,1,3,0.64,0.5606,0.94,0.2836,5,151,156.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Evening Peak,Thursday
5909,2011-09-08,3,0,9,17,0,4,1,3,0.64,0.5606,0.94,0.2836,11,102,113.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Evening Peak,Thursday
5910,2011-09-08,3,0,9,18,0,4,1,3,0.64,0.5606,0.94,0.3582,2,66,68.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Evening Peak,Thursday
5911,2011-09-08,3,0,9,19,0,4,1,3,0.62,0.5152,1.0,0.3284,1,51,52.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Evening Peak,Thursday
5912,2011-09-08,3,0,9,20,0,4,1,2,0.62,0.5455,0.94,0.1642,6,83,89.0,2011,September,Thursday,Summer,Cloudy/Mist,Yes,No,Night Time,Thursday
5913,2011-09-08,3,0,9,21,0,4,1,3,0.64,0.5606,0.94,0.1045,6,76,82.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Night Time,Thursday
5914,2011-09-08,3,0,9,22,0,4,1,3,0.62,0.5152,1.0,0.0896,5,65,70.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Night Time,Thursday
5915,2011-09-08,3,0,9,23,0,4,1,3,0.62,0.5152,1.0,0.0896,0,26,26.0,2011,September,Thursday,Summer,Light Rain/Snow,Yes,No,Night Time,Thursday
5916,2011-09-09,3,0,9,0,0,5,1,3,0.64,0.5606,0.94,0.194,1,15,16.0,2011,September,Friday,Summer,Light Rain/Snow,Yes,No,Night Time,Friday
5917,2011-09-09,3,0,9,1,0,5,1,2,0.62,0.5152,1.0,0.1642,0,8,8.0,2011,September,Friday,Summer,Cloudy/Mist,Yes,No,Night Time,Friday
5918,2011-09-09,3,0,9,2,0,5,1,2,0.62,0.5152,1.0,0.2537,1,7,8.0,2011,September,Friday,Summer,Cloudy/Mist,Yes,No,Night Time,Friday
5919,2011-09-09,3,0,9,3,0,5,1,2,0.62,0.5455,0.94,0.2537,1,1,2.0,2011,September,Friday,Summer,Cloudy/Mist,Yes,No,Night Time,Friday
5920,2011-09-09,3,0,9,4,0,5,1,3,0.62,0.5455,0.94,0.1642,0,3,3.0,2011,September,Friday,Summer,Light Rain/Snow,Yes,No,Night Time,Friday
5921,2011-09-09,3,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.1343,0,14,14.0,2011,September,Friday,Summer,Cloudy/Mist,Yes,No,Night Time,Friday
5922,2011-09-09,3,0,9,6,0,5,1,2,0.62,0.5152,1.0,0.1343,3,54,57.0,2011,September,Friday,Summer,Cloudy/Mist,Yes,No,Morning Peak,Friday
5923,2011-09-09,3,0,9,7,0,5,1,3,0.62,0.5152,1.0,0.2537,4,104,108.0,2011,September,Friday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Friday
5924,2011-09-09,3,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1642,12,276,288.0,2011,September,Friday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Friday
5925,2011-09-09,3,0,9,9,0,5,1,3,0.62,0.5455,0.94,0.1642,5,131,136.0,2011,September,Friday,Summer,Light Rain/Snow,Yes,No,Morning Peak,Friday
5926,2011-09-09,3,0,9,10,0,5,1,2,0.62,0.5152,1.0,0.0,2,27,29.0,2011,September,Friday,Summer,Cloudy/Mist,Yes,No,Day Time,Friday
5927,2011-09-09,3,0,9,11,0,5,1,2,0.62,0.5455,0.94,0.0,6,66,72.0,2011,September,Friday,Summer,Cloudy/Mist,Yes,No,Day Time,Friday
5928,2011-09-09,3,0,9,12,0,5,1,1,0.64,0.5606,0.94,0.0,4,71,75.0,2011,September,Friday,Summer,Clear,Yes,No,Day Time,Friday
5929,2011-09-09,3,0,9,13,0,5,1,1,0.7,0.6667,0.79,0.0896,14,108,122.0,2011,September,Friday,Summer,Clear,Yes,No,Day Time,Friday
5930,2011-09-09,3,0,9,14,0,5,1,1,0.72,0.697,0.74,0.0896,29,119,148.0,2011,September,Friday,Summer,Clear,Yes,No,Day Time,Friday
5931,2011-09-09,3,0,9,15,0,5,1,1,0.74,0.697,0.66,0.0,27,161,188.0,2011,September,Friday,Summer,Clear,Yes,No,Day Time,Friday
5932,2011-09-09,3,0,9,16,0,5,1,1,0.74,0.697,0.66,0.1343,41,244,285.0,2011,September,Friday,Summer,Clear,Yes,No,Evening Peak,Friday
5933,2011-09-09,3,0,9,17,0,5,1,1,0.7,0.6667,0.79,0.2537,54,451,505.0,2011,September,Friday,Summer,Clear,Yes,No,Evening Peak,Friday
5934,2011-09-09,3,0,9,18,0,5,1,1,0.7,0.6667,0.79,0.194,33,377,410.0,2011,September,Friday,Summer,Clear,Yes,No,Evening Peak,Friday
5935,2011-09-09,3,0,9,19,0,5,1,1,0.66,0.5909,0.89,0.1642,33,316,349.0,2011,September,Friday,Summer,Clear,Yes,No,Evening Peak,Friday
5936,2011-09-09,3,0,9,20,0,5,1,1,0.64,0.5606,0.94,0.0896,30,180,210.0,2011,September,Friday,Summer,Clear,Yes,No,Night Time,Friday
5937,2011-09-09,3,0,9,21,0,5,1,1,0.66,0.5909,0.89,0.0,49,154,203.0,2011,September,Friday,Summer,Clear,Yes,No,Night Time,Friday
5938,2011-09-09,3,0,9,22,0,5,1,1,0.62,0.5455,0.94,0.0,33,127,160.0,2011,September,Friday,Summer,Clear,Yes,No,Night Time,Friday
5939,2011-09-09,3,0,9,23,0,5,1,1,0.62,0.5455,0.94,0.0896,35,113,148.0,2011,September,Friday,Summer,Clear,Yes,No,Night Time,Friday
5940,2011-09-10,3,0,9,0,0,6,0,1,0.62,0.5455,0.94,0.0,32,84,116.0,2011,September,Saturday,Summer,Clear,No,No,Night Time,Saturday
5941,2011-09-10,3,0,9,1,0,6,0,2,0.62,0.5455,0.94,0.0,16,67,83.0,2011,September,Saturday,Summer,Cloudy/Mist,No,No,Night Time,Saturday
5942,2011-09-10,3,0,9,2,0,6,0,2,0.6,0.5,0.97,0.1045,18,46,64.0,2011,September,Saturday,Summer,Cloudy/Mist,No,No,Night Time,Saturday
5943,2011-09-10,3,0,9,3,0,6,0,1,0.58,0.5455,1.0,0.1343,8,29,37.0,2011,September,Saturday,Summer,Clear,No,No,Night Time,Saturday
5944,2011-09-10,3,0,9,4,0,6,0,1,0.58,0.5455,0.94,0.0896,3,4,7.0,2011,September,Saturday,Summer,Clear,No,No,Night Time,Saturday
5945,2011-09-10,3,0,9,5,0,6,0,1,0.58,0.5455,0.94,0.1343,2,6,8.0,2011,September,Saturday,Summer,Clear,No,No,Night Time,Saturday
5946,2011-09-10,3,0,9,6,0,6,0,1,0.58,0.5455,0.94,0.1642,0,6,6.0,2011,September,Saturday,Summer,Clear,No,No,Morning Peak,Saturday
5947,2011-09-10,3,0,9,7,0,6,0,1,0.6,0.5455,0.88,0.1343,9,43,52.0,2011,September,Saturday,Summer,Clear,No,No,Morning Peak,Saturday
5948,2011-09-10,3,0,9,8,0,6,0,1,0.62,0.5758,0.83,0.1642,16,103,119.0,2011,September,Saturday,Summer,Clear,No,No,Morning Peak,Saturday
5949,2011-09-10,3,0,9,9,0,6,0,1,0.64,0.5909,0.78,0.2985,39,168,207.0,2011,September,Saturday,Summer,Clear,No,No,Morning Peak,Saturday
5950,2011-09-10,3,0,9,10,0,6,0,1,0.7,0.6515,0.65,0.2537,85,233,318.0,2011,September,Saturday,Summer,Clear,No,No,Day Time,Saturday
5951,2011-09-10,3,0,9,11,0,6,0,1,0.72,0.6818,0.62,0.2537,108,252,360.0,2011,September,Saturday,Summer,Clear,No,No,Day Time,Saturday
5952,2011-09-10,3,0,9,12,0,6,0,1,0.72,0.6818,0.62,0.2239,114,260,404.0,2011,September,Saturday,Summer,Clear,No,No,Day Time,Saturday
5953,2011-09-10,3,0,9,13,0,6,0,1,0.74,0.6818,0.55,0.2836,114,239,370.0,2011,September,Saturday,Summer,Clear,No,No,Day Time,Saturday
5954,2011-09-10,3,0,9,14,0,6,0,1,0.74,0.6818,0.55,0.2836,114,230,359.0,2011,September,Saturday,Summer,Clear,No,No,Day Time,Saturday
5955,2011-09-10,3,0,9,15,0,6,0,1,0.74,0.6818,0.55,0.2239,114,263,480.0,2011,September,Saturday,Summer,Clear,No,No,Day Time,Saturday
5956,2011-09-10,3,0,9,16,0,6,0,1,0.74,0.6818,0.55,0.194,114,261,431.0,2011,September,Saturday,Summer,Clear,No,No,Evening Peak,Saturday
5957,2011-09-10,3,0,9,17,0,6,0,1,0.74,0.6818,0.55,0.2239,114,275,460.0,2011,September,Saturday,Summer,Clear,No,No,Evening Peak,Saturday
5958,2011-09-10,3,0,9,18,0,6,0,1,0.72,0.6667,0.58,0.194,114,241,360.0,2011,September,Saturday,Summer,Clear,No,No,Evening Peak,Saturday
5959,2011-09-10,3,0,9,19,0,6,0,1,0.7,0.6515,0.58,0.1343,101,214,315.0,2011,September,Saturday,Summer,Clear,No,No,Evening Peak,Saturday
5960,2011-09-10,3,0,9,20,0,6,0,1,0.66,0.6212,0.69,0.1045,78,167,245.0,2011,September,Saturday,Summer,Clear,No,No,Night Time,Saturday
5961,2011-09-10,3,0,9,21,0,6,0,1,0.64,0.5909,0.78,0.0896,59,171,230.0,2011,September,Saturday,Summer,Clear,No,No,Night Time,Saturday
5962,2011-09-10,3,0,9,22,0,6,0,1,0.64,0.5909,0.78,0.0,49,126,175.0,2011,September,Saturday,Summer,Clear,No,No,Night Time,Saturday
5963,2011-09-10,3,0,9,23,0,6,0,2,0.62,0.5606,0.88,0.0,32,107,139.0,2011,September,Saturday,Summer,Cloudy/Mist,No,No,Night Time,Saturday
5964,2011-09-11,3,0,9,0,0,0,0,1,0.62,0.5606,0.88,0.0,29,79,108.0,2011,September,Sunday,Summer,Clear,No,No,Night Time,Sunday
5965,2011-09-11,3,0,9,1,0,0,0,2,0.62,0.5606,0.88,0.0,22,66,88.0,2011,September,Sunday,Summer,Cloudy/Mist,No,No,Night Time,Sunday
5966,2011-09-11,3,0,9,2,0,0,0,2,0.62,0.5909,0.78,0.194,16,60,76.0,2011,September,Sunday,Summer,Cloudy/Mist,No,No,Night Time,Sunday
5967,2011-09-11,3,0,9,3,0,0,0,2,0.62,0.5909,0.78,0.0896,15,30,45.0,2011,September,Sunday,Summer,Cloudy/Mist,No,No,Night Time,Sunday
5968,2011-09-11,3,0,9,4,0,0,0,1,0.6,0.5606,0.83,0.1343,3,6,9.0,2011,September,Sunday,Summer,Clear,No,No,Night Time,Sunday
5969,2011-09-11,3,0,9,5,0,0,0,1,0.6,0.5606,0.83,0.1343,15,24,39.0,2011,September,Sunday,Summer,Clear,No,No,Night Time,Sunday
5970,2011-09-11,3,0,9,6,0,0,0,1,0.58,0.5455,0.88,0.1045,4,16,20.0,2011,September,Sunday,Summer,Clear,No,No,Morning Peak,Sunday
5971,2011-09-11,3,0,9,7,0,0,0,1,0.6,0.5455,0.88,0.0,9,28,37.0,2011,September,Sunday,Summer,Clear,No,No,Morning Peak,Sunday
5972,2011-09-11,3,0,9,8,0,0,0,1,0.64,0.5909,0.78,0.0,25,69,94.0,2011,September,Sunday,Summer,Clear,No,No,Morning Peak,Sunday
